epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,16201.7,0.83428,0.53094,0.91476,0.79783,0.50601,0.61586,0.41456,0.93894,0.63526,0.96566,0.000379431,0.000379431,0.000379431
68,16438.3,0.82301,0.51744,0.91042,0.72447,0.57242,0.63817,0.42805,0.94005,0.6297,0.96708,0.000372559,0.000372559,0.000372559
69,16675.7,0.8278,0.52333,0.91048,0.77482,0.54031,0.63314,0.42289,0.94582,0.63323,0.96829,0.000365687,0.000365687,0.000365687
70,16912.7,0.81709,0.51471,0.90429,0.71958,0.58196,0.63236,0.42601,0.94421,0.63067,0.96944,0.000358815,0.000358815,0.000358815
71,17149.5,0.82488,0.516,0.90794,0.71626,0.55097,0.62204,0.41239,0.93758,0.62852,0.96693,0.000351942,0.000351942,0.000351942
72,17386.7,0.81513,0.51084,0.90615,0.67398,0.58033,0.61911,0.40904,0.94116,0.62591,0.96613,0.00034507,0.00034507,0.00034507
73,17623.1,0.81387,0.50987,0.90654,0.70953,0.58879,0.63841,0.41355,0.94315,0.62909,0.96816,0.000338198,0.000338198,0.000338198
74,17859.6,0.80716,0.50841,0.90537,0.71039,0.58026,0.63475,0.42348,0.94021,0.62441,0.97032,0.000331326,0.000331326,0.000331326
75,18096.5,0.80186,0.50455,0.90093,0.74436,0.55127,0.62043,0.40859,0.93795,0.62858,0.96694,0.000324453,0.000324453,0.000324453
76,18333.7,0.81096,0.50218,0.9018,0.76191,0.56195,0.64095,0.41493,0.94221,0.63031,0.96906,0.000317581,0.000317581,0.000317581
77,18571.2,0.80192,0.50458,0.89986,0.7249,0.55416,0.62531,0.4182,0.94102,0.63105,0.9681,0.000310709,0.000310709,0.000310709
78,18807.9,0.80244,0.50148,0.90284,0.75905,0.55806,0.63124,0.42213,0.94047,0.62603,0.96733,0.000303837,0.000303837,0.000303837
79,19044.9,0.8023,0.50123,0.9031,0.75857,0.55455,0.6368,0.42586,0.93966,0.62594,0.96716,0.000296964,0.000296964,0.000296964
80,19281.8,0.7918,0.49245,0.89718,0.80107,0.54015,0.63721,0.4238,0.93602,0.62349,0.96776,0.000290092,0.000290092,0.000290092
81,19519.1,0.79445,0.49386,0.8972,0.7749,0.54078,0.63457,0.42403,0.93509,0.62438,0.96718,0.00028322,0.00028322,0.00028322
82,19756.2,0.78805,0.48802,0.89698,0.76571,0.56327,0.64505,0.43376,0.93676,0.62612,0.96834,0.000276348,0.000276348,0.000276348
83,19993.5,0.78856,0.49022,0.89462,0.72299,0.55149,0.61772,0.41281,0.94066,0.62833,0.97254,0.000269475,0.000269475,0.000269475
84,20230.4,0.77883,0.48086,0.89222,0.74089,0.56383,0.62814,0.42248,0.93676,0.6295,0.96889,0.000262603,0.000262603,0.000262603
85,20467.4,0.7847,0.4834,0.89241,0.75602,0.55654,0.63864,0.41926,0.93464,0.62479,0.96962,0.000255731,0.000255731,0.000255731
86,20703.8,0.77287,0.47817,0.88971,0.7066,0.57288,0.63074,0.42052,0.94077,0.62766,0.96963,0.000248859,0.000248859,0.000248859
87,20941.4,0.77796,0.47686,0.89161,0.76584,0.55194,0.63813,0.4219,0.93624,0.6218,0.96711,0.000241986,0.000241986,0.000241986
88,21178.6,0.77735,0.4762,0.89004,0.71822,0.58504,0.6353,0.422,0.93555,0.62335,0.97024,0.000235114,0.000235114,0.000235114
89,21415.8,0.7702,0.4741,0.8872,0.74129,0.55591,0.63158,0.4195,0.93515,0.62354,0.97135,0.000228242,0.000228242,0.000228242
90,21652.9,0.7675,0.47163,0.88983,0.74431,0.55643,0.63122,0.4181,0.93123,0.62669,0.96777,0.00022137,0.00022137,0.00022137
91,21889.9,0.77029,0.47267,0.89016,0.73663,0.57907,0.63793,0.4189,0.93961,0.63339,0.97087,0.000214497,0.000214497,0.000214497
92,22127.3,0.76783,0.4737,0.88885,0.71727,0.57344,0.63393,0.41554,0.93621,0.63037,0.97123,0.000207625,0.000207625,0.000207625
93,22364.6,0.76237,0.46579,0.88443,0.75552,0.55292,0.63088,0.4218,0.93131,0.62971,0.96742,0.000200753,0.000200753,0.000200753
94,22602.2,0.75648,0.46134,0.88341,0.74909,0.55779,0.62667,0.41452,0.93528,0.62963,0.96831,0.000193881,0.000193881,0.000193881
95,22839.4,0.75513,0.46282,0.88264,0.79524,0.5398,0.64129,0.42775,0.93326,0.62651,0.96942,0.000187008,0.000187008,0.000187008
96,23077.5,0.76018,0.46382,0.88378,0.78951,0.54974,0.6401,0.42218,0.93012,0.62347,0.969,0.000180136,0.000180136,0.000180136
97,23314.5,0.75252,0.45668,0.88266,0.77094,0.55946,0.63483,0.42159,0.93247,0.62733,0.9705,0.000173264,0.000173264,0.000173264
98,23551.7,0.74595,0.45217,0.87973,0.76091,0.55522,0.63553,0.41755,0.93869,0.6289,0.97157,0.000166392,0.000166392,0.000166392
99,23788.7,0.75032,0.45672,0.88172,0.76907,0.54732,0.63392,0.41272,0.93589,0.62732,0.97244,0.00015952,0.00015952,0.00015952
100,24026.2,0.74734,0.45291,0.88044,0.75382,0.5538,0.63305,0.41573,0.93607,0.62563,0.97138,0.000152647,0.000152647,0.000152647
101,24263.3,0.74723,0.45348,0.88088,0.78327,0.53934,0.63066,0.41554,0.93921,0.63127,0.97336,0.000145775,0.000145775,0.000145775
102,24500.5,0.73667,0.44827,0.87775,0.75616,0.56376,0.63651,0.41891,0.93796,0.62564,0.97315,0.000138903,0.000138903,0.000138903
103,24737.8,0.73932,0.44851,0.8788,0.71418,0.57833,0.63327,0.41544,0.9388,0.62516,0.9729,0.000132031,0.000132031,0.000132031
104,24975.2,0.74409,0.4487,0.87825,0.7763,0.55023,0.63672,0.41632,0.93888,0.62817,0.97328,0.000125158,0.000125158,0.000125158
105,25212.7,0.73602,0.44639,0.87633,0.76486,0.56557,0.63979,0.4147,0.93855,0.62499,0.97221,0.000118286,0.000118286,0.000118286
106,25450.5,0.73116,0.44001,0.87509,0.73437,0.56724,0.63187,0.41624,0.9384,0.63026,0.97304,0.000111414,0.000111414,0.000111414
107,25687.9,0.72722,0.44063,0.87468,0.77225,0.54902,0.63305,0.41704,0.93735,0.62995,0.97168,0.000104542,0.000104542,0.000104542
108,25925.2,0.72698,0.43855,0.87408,0.73648,0.57106,0.63435,0.41951,0.93906,0.63308,0.97224,9.76692e-05,9.76692e-05,9.76692e-05
109,26162.5,0.72726,0.43514,0.87453,0.77432,0.54337,0.62734,0.4151,0.93643,0.6327,0.97111,9.0797e-05,9.0797e-05,9.0797e-05
110,26400.3,0.72872,0.43793,0.87462,0.74429,0.55508,0.6256,0.4115,0.93908,0.63586,0.97205,8.39248e-05,8.39248e-05,8.39248e-05
111,26672.2,0.73474,0.43293,0.8725,0.75347,0.5468,0.61586,0.40687,0.94608,0.63896,0.97724,7.70525e-05,7.70525e-05,7.70525e-05
112,26907.6,0.72756,0.42989,0.87047,0.74318,0.55103,0.62595,0.4136,0.94239,0.63467,0.97437,7.01802e-05,7.01802e-05,7.01802e-05
113,27142.7,0.72135,0.42674,0.86957,0.71508,0.57878,0.62328,0.4079,0.94389,0.63701,0.97681,6.3308e-05,6.3308e-05,6.3308e-05
114,27378.4,0.7211,0.42516,0.86779,0.74973,0.54715,0.62025,0.40947,0.94722,0.64097,0.97862,5.64358e-05,5.64358e-05,5.64358e-05
115,27614.3,0.71785,0.42473,0.86591,0.75112,0.54865,0.61961,0.41095,0.94205,0.63733,0.97644,4.95635e-05,4.95635e-05,4.95635e-05
116,27850.7,0.71409,0.42059,0.86628,0.74191,0.55145,0.62091,0.40913,0.94316,0.63801,0.97744,4.26912e-05,4.26912e-05,4.26912e-05
117,28087.3,0.70928,0.41665,0.86255,0.74848,0.55068,0.61901,0.40802,0.94502,0.64198,0.97814,3.5819e-05,3.5819e-05,3.5819e-05
118,28324.3,0.71195,0.41785,0.86394,0.76854,0.54487,0.62339,0.41086,0.94237,0.63794,0.97718,2.89468e-05,2.89468e-05,2.89468e-05
119,28560.2,0.70624,0.41403,0.86155,0.75289,0.54791,0.62227,0.40949,0.94384,0.63798,0.97815,2.20745e-05,2.20745e-05,2.20745e-05
120,28795.7,0.71216,0.41864,0.86308,0.74829,0.55162,0.62084,0.41106,0.94435,0.6374,0.97814,1.52022e-05,1.52022e-05,1.52022e-05
