epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,26595.3,0.73803,0.4442,0.87703,0.72641,0.53668,0.61185,0.41459,0.93564,0.63436,0.97115,9.76692e-05,9.76692e-05,9.76692e-05
109,26841.7,0.74121,0.44308,0.87832,0.72927,0.54879,0.61813,0.41828,0.93831,0.63356,0.97262,9.0797e-05,9.0797e-05,9.0797e-05
110,27087.5,0.74279,0.44398,0.87782,0.74404,0.52503,0.60728,0.40964,0.93842,0.63554,0.97244,8.39248e-05,8.39248e-05,8.39248e-05
111,27369.3,0.7428,0.44175,0.87531,0.7188,0.54028,0.6041,0.40746,0.94664,0.64264,0.97886,7.70525e-05,7.70525e-05,7.70525e-05
112,27613.2,0.73644,0.43719,0.87377,0.73818,0.54244,0.61439,0.40867,0.94364,0.63841,0.97543,7.01802e-05,7.01802e-05,7.01802e-05
113,27856.4,0.73169,0.43463,0.87235,0.72499,0.53989,0.60288,0.40361,0.94395,0.64458,0.97532,6.3308e-05,6.3308e-05,6.3308e-05
114,28100.7,0.73249,0.43378,0.86998,0.74396,0.53148,0.60911,0.40874,0.94359,0.64407,0.97593,5.64358e-05,5.64358e-05,5.64358e-05
115,28344.8,0.72907,0.43208,0.86827,0.74859,0.53395,0.61061,0.40888,0.94142,0.64127,0.97449,4.95635e-05,4.95635e-05,4.95635e-05
116,28610.7,0.72603,0.4275,0.86905,0.71024,0.54425,0.61114,0.41011,0.94403,0.64375,0.97553,4.26912e-05,4.26912e-05,4.26912e-05
117,28855.2,0.72256,0.42556,0.86602,0.76213,0.51954,0.60996,0.40756,0.94356,0.64685,0.97538,3.5819e-05,3.5819e-05,3.5819e-05
118,29099.7,0.72366,0.42537,0.86723,0.6894,0.56723,0.61267,0.40783,0.94394,0.64655,0.97564,2.89468e-05,2.89468e-05,2.89468e-05
119,29344.7,0.72235,0.42413,0.86514,0.72252,0.55337,0.61257,0.40743,0.94377,0.64475,0.97683,2.20745e-05,2.20745e-05,2.20745e-05
120,29589.9,0.72339,0.42491,0.86643,0.72433,0.55254,0.61045,0.40721,0.94271,0.64439,0.97604,1.52022e-05,1.52022e-05,1.52022e-05
