epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,14141.9,0.89812,0.58691,0.93589,0.72524,0.53848,0.60759,0.4095,0.96158,0.6528,0.97339,0.000606216,0.000606216,0.000606216
57,14381.6,0.88767,0.57855,0.93539,0.75289,0.52295,0.60282,0.4129,0.95922,0.65473,0.97361,0.000602092,0.000602092,0.000602092
58,14621.5,0.88508,0.57545,0.93388,0.67254,0.54533,0.5972,0.40704,0.95787,0.64985,0.97364,0.000597969,0.000597969,0.000597969
59,14880.5,0.88948,0.5786,0.9373,0.71347,0.53384,0.60189,0.39664,0.9648,0.65785,0.9781,0.000593846,0.000593846,0.000593846
60,15119.4,0.88258,0.57237,0.93225,0.74294,0.52601,0.59343,0.3987,0.95036,0.64328,0.96908,0.000589722,0.000589722,0.000589722
61,15357.1,0.87294,0.56555,0.93062,0.7166,0.528,0.60385,0.40463,0.95781,0.64616,0.97385,0.000585599,0.000585599,0.000585599
62,15595,0.87857,0.56906,0.93045,0.72728,0.52873,0.58871,0.39245,0.95673,0.65339,0.97015,0.000581476,0.000581476,0.000581476
63,15832.8,0.87547,0.56692,0.92984,0.73054,0.5184,0.58932,0.39671,0.96001,0.64789,0.97363,0.000577352,0.000577352,0.000577352
64,16070.6,0.87151,0.5627,0.92703,0.70786,0.53839,0.60894,0.40474,0.96192,0.64859,0.97256,0.000573229,0.000573229,0.000573229
65,16309.3,0.87235,0.55857,0.92818,0.7275,0.54818,0.61784,0.40765,0.95758,0.64387,0.9727,0.000569106,0.000569106,0.000569106
66,16548.3,0.87698,0.56604,0.9295,0.69761,0.54261,0.60727,0.41019,0.96526,0.64535,0.9741,0.000564982,0.000564982,0.000564982
67,16787.9,0.8759,0.56374,0.92991,0.74297,0.52612,0.60748,0.40292,0.95961,0.63963,0.97711,0.000560859,0.000560859,0.000560859
68,17027.4,0.85942,0.55051,0.9239,0.70714,0.55829,0.61212,0.40999,0.95879,0.64432,0.97452,0.000556736,0.000556736,0.000556736
69,17266.4,0.86516,0.55664,0.92307,0.71221,0.55811,0.61398,0.41357,0.95276,0.63969,0.973,0.000552612,0.000552612,0.000552612
70,17505.4,0.8549,0.54771,0.91879,0.71453,0.54666,0.61299,0.40908,0.95465,0.63818,0.97453,0.000548489,0.000548489,0.000548489
71,17744.2,0.86246,0.55059,0.92253,0.71624,0.54074,0.61585,0.41837,0.9531,0.63811,0.9737,0.000544365,0.000544365,0.000544365
72,17983.7,0.85857,0.54842,0.92115,0.68816,0.55316,0.60213,0.4057,0.95164,0.63897,0.97265,0.000540242,0.000540242,0.000540242
73,18221.3,0.85589,0.54262,0.92075,0.69017,0.56098,0.62097,0.42591,0.95567,0.63519,0.97575,0.000536119,0.000536119,0.000536119
74,18459.6,0.84643,0.54516,0.91859,0.69292,0.5522,0.61068,0.40595,0.95428,0.63678,0.97481,0.000531995,0.000531995,0.000531995
75,18697.9,0.84693,0.54128,0.91729,0.7612,0.54308,0.6277,0.42525,0.95184,0.63337,0.97389,0.000527872,0.000527872,0.000527872
76,18936.8,0.85007,0.53584,0.91559,0.72215,0.54919,0.62066,0.41291,0.95566,0.63834,0.97552,0.000523749,0.000523749,0.000523749
77,19174.3,0.84579,0.5387,0.91545,0.75004,0.52906,0.61816,0.41757,0.94655,0.63044,0.97035,0.000519625,0.000519625,0.000519625
78,19412.2,0.84632,0.53749,0.91805,0.71435,0.53961,0.61382,0.41383,0.94653,0.63588,0.97488,0.000515502,0.000515502,0.000515502
79,19649.5,0.84744,0.53756,0.91905,0.72116,0.56576,0.62707,0.42074,0.95191,0.6299,0.97513,0.000511379,0.000511379,0.000511379
80,19887.2,0.8337,0.52923,0.91284,0.69475,0.56852,0.62048,0.41367,0.94435,0.63221,0.97035,0.000507255,0.000507255,0.000507255
81,20125.1,0.83971,0.53079,0.91257,0.72897,0.54375,0.62983,0.42216,0.94834,0.62851,0.97355,0.000503132,0.000503132,0.000503132
82,20361.5,0.83275,0.52596,0.91242,0.75889,0.53754,0.61993,0.41267,0.95293,0.63198,0.9766,0.000499009,0.000499009,0.000499009
83,20598.8,0.83244,0.52994,0.9107,0.7131,0.55196,0.62361,0.41924,0.94773,0.63029,0.97143,0.000494885,0.000494885,0.000494885
84,20836.9,0.82868,0.52474,0.90901,0.67045,0.5707,0.61339,0.4167,0.95487,0.63486,0.9762,0.000490762,0.000490762,0.000490762
85,21074.1,0.82938,0.52497,0.90949,0.73116,0.54406,0.61475,0.41291,0.9448,0.62819,0.97136,0.000486639,0.000486639,0.000486639
