epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,16495.6,0.82859,0.52427,0.909,0.71868,0.58067,0.62434,0.42865,0.93714,0.62673,0.96179,0.000365687,0.000365687,0.000365687
70,16754.8,0.81888,0.51453,0.90535,0.7479,0.5646,0.63302,0.42697,0.93945,0.62415,0.96532,0.000358815,0.000358815,0.000358815
71,17012.6,0.82516,0.51619,0.90841,0.73233,0.56619,0.62493,0.42727,0.93516,0.62616,0.96352,0.000351942,0.000351942,0.000351942
72,17271.9,0.81475,0.5115,0.90626,0.68402,0.57969,0.62622,0.42462,0.93542,0.62449,0.96296,0.00034507,0.00034507,0.00034507
73,17532.2,0.81187,0.50681,0.90492,0.73027,0.5718,0.63278,0.42676,0.93793,0.62013,0.96523,0.000338198,0.000338198,0.000338198
74,17788.7,0.8084,0.50947,0.90488,0.7094,0.58234,0.62553,0.41972,0.93663,0.62634,0.96383,0.000331326,0.000331326,0.000331326
75,18046.4,0.80179,0.50424,0.89937,0.73557,0.54642,0.61797,0.41672,0.93418,0.63082,0.96327,0.000324453,0.000324453,0.000324453
76,18303.7,0.81027,0.50432,0.90081,0.75837,0.54582,0.61994,0.41257,0.93309,0.62529,0.96282,0.000317581,0.000317581,0.000317581
77,18562,0.80239,0.50502,0.89813,0.78817,0.54628,0.62627,0.42399,0.935,0.627,0.96481,0.000310709,0.000310709,0.000310709
78,18820.2,0.80409,0.50318,0.90253,0.72847,0.57853,0.63254,0.42149,0.93225,0.62683,0.96446,0.000303837,0.000303837,0.000303837
79,19078.3,0.80273,0.50205,0.90227,0.73492,0.55289,0.62302,0.4167,0.9369,0.63133,0.96401,0.000296964,0.000296964,0.000296964
80,19336.5,0.79065,0.49386,0.89747,0.7459,0.54439,0.62447,0.41634,0.93174,0.62543,0.9635,0.000290092,0.000290092,0.000290092
81,19593.8,0.79475,0.49386,0.89624,0.73253,0.55217,0.61719,0.41631,0.9364,0.63093,0.96735,0.00028322,0.00028322,0.00028322
82,19850,0.78609,0.48613,0.89535,0.71605,0.58685,0.6376,0.42331,0.93754,0.62633,0.96496,0.000276348,0.000276348,0.000276348
83,20101.8,0.78838,0.49074,0.89383,0.7427,0.57389,0.63879,0.42772,0.93326,0.62102,0.9646,0.000269475,0.000269475,0.000269475
84,20354,0.7803,0.48212,0.89156,0.78618,0.54587,0.63137,0.42369,0.93381,0.6244,0.96469,0.000262603,0.000262603,0.000262603
85,20607.4,0.78684,0.48644,0.89328,0.77891,0.55313,0.62342,0.41949,0.9335,0.62559,0.96592,0.000255731,0.000255731,0.000255731
86,20860.3,0.77427,0.47833,0.8912,0.73974,0.5664,0.62316,0.42037,0.9345,0.62209,0.96559,0.000248859,0.000248859,0.000248859
87,21113.1,0.77809,0.47728,0.89143,0.7516,0.55458,0.62443,0.42343,0.93613,0.62518,0.96642,0.000241986,0.000241986,0.000241986
88,21365.5,0.77759,0.47696,0.89021,0.77476,0.55006,0.62766,0.42491,0.92676,0.62461,0.96343,0.000235114,0.000235114,0.000235114
89,21613.4,0.77306,0.4753,0.88839,0.75144,0.58053,0.63922,0.42661,0.93183,0.62128,0.96537,0.000228242,0.000228242,0.000228242
90,21852.2,0.76885,0.47318,0.88934,0.74538,0.55361,0.62238,0.41731,0.9374,0.62722,0.96807,0.00022137,0.00022137,0.00022137
91,22086.7,0.77368,0.47598,0.89056,0.74401,0.57328,0.63115,0.42344,0.9322,0.62652,0.96513,0.000214497,0.000214497,0.000214497
92,22340.6,0.76852,0.47509,0.88911,0.73109,0.56402,0.62279,0.41842,0.93546,0.62825,0.96679,0.000207625,0.000207625,0.000207625
93,22577.7,0.76323,0.46505,0.88517,0.71913,0.57247,0.62621,0.42307,0.92983,0.62306,0.96591,0.000200753,0.000200753,0.000200753
94,22810.4,0.75661,0.46269,0.88378,0.76568,0.56439,0.63562,0.42716,0.93131,0.62571,0.9655,0.000193881,0.000193881,0.000193881
95,23042.2,0.75529,0.46172,0.88358,0.8033,0.54296,0.63481,0.42476,0.93076,0.62124,0.96549,0.000187008,0.000187008,0.000187008
96,23273.6,0.7613,0.46466,0.88385,0.81149,0.54943,0.64298,0.42795,0.93106,0.62124,0.96406,0.000180136,0.000180136,0.000180136
97,23504.7,0.75542,0.45899,0.88331,0.73993,0.56306,0.62541,0.41952,0.92998,0.62506,0.96548,0.000173264,0.000173264,0.000173264
98,23734.8,0.74794,0.45423,0.88059,0.76694,0.5565,0.62622,0.41898,0.93355,0.62073,0.9663,0.000166392,0.000166392,0.000166392
99,23965.9,0.75137,0.45729,0.88183,0.77262,0.56452,0.6345,0.42478,0.93152,0.62359,0.96703,0.00015952,0.00015952,0.00015952
100,24195.6,0.74583,0.45289,0.8797,0.7455,0.5687,0.62831,0.42569,0.93287,0.61815,0.96692,0.000152647,0.000152647,0.000152647
101,24424.3,0.74648,0.4528,0.88062,0.74763,0.55933,0.632,0.42789,0.93247,0.61964,0.96835,0.000145775,0.000145775,0.000145775
102,24653.5,0.73808,0.44976,0.87843,0.75419,0.56665,0.62353,0.42297,0.93032,0.62065,0.96486,0.000138903,0.000138903,0.000138903
103,24884.4,0.74026,0.44954,0.87825,0.74132,0.5542,0.61809,0.419,0.93104,0.62446,0.96617,0.000132031,0.000132031,0.000132031
104,25116.8,0.74457,0.44979,0.87838,0.76764,0.55668,0.62227,0.41972,0.93253,0.62683,0.96633,0.000125158,0.000125158,0.000125158
105,25348.8,0.73481,0.44705,0.8759,0.74456,0.56694,0.62981,0.42349,0.92977,0.62157,0.96765,0.000118286,0.000118286,0.000118286
106,25581.3,0.73228,0.44311,0.87569,0.76901,0.55974,0.63173,0.42914,0.93236,0.62379,0.96793,0.000111414,0.000111414,0.000111414
107,25813.7,0.73067,0.44152,0.87542,0.76584,0.555,0.62321,0.42472,0.93642,0.62675,0.97022,0.000104542,0.000104542,0.000104542
108,26045.9,0.72877,0.43923,0.87453,0.7626,0.56177,0.62796,0.42446,0.93666,0.62612,0.97053,9.76692e-05,9.76692e-05,9.76692e-05
109,26276.2,0.72892,0.43829,0.87487,0.77148,0.56942,0.62972,0.42611,0.93384,0.62165,0.96813,9.0797e-05,9.0797e-05,9.0797e-05
110,26509,0.72691,0.43831,0.87368,0.76594,0.55456,0.62663,0.42377,0.93386,0.62535,0.96851,8.39248e-05,8.39248e-05,8.39248e-05
111,26773.8,0.7345,0.43582,0.87271,0.74965,0.56291,0.62693,0.41969,0.93934,0.6229,0.97512,7.70525e-05,7.70525e-05,7.70525e-05
112,27001.7,0.72706,0.43166,0.87002,0.78085,0.55159,0.62696,0.41779,0.93505,0.62466,0.9705,7.01802e-05,7.01802e-05,7.01802e-05
113,27228.8,0.72373,0.42827,0.86947,0.76522,0.54885,0.62153,0.41817,0.93648,0.62357,0.97026,6.3308e-05,6.3308e-05,6.3308e-05
114,27455,0.72169,0.42703,0.86757,0.77755,0.54875,0.61863,0.41569,0.93597,0.62749,0.9711,5.64358e-05,5.64358e-05,5.64358e-05
115,27681.7,0.71952,0.42558,0.86655,0.76069,0.55275,0.62108,0.41983,0.93424,0.62622,0.97111,4.95635e-05,4.95635e-05,4.95635e-05
116,27907.3,0.71695,0.42163,0.86644,0.80419,0.53957,0.62876,0.4225,0.93673,0.62983,0.9708,4.26912e-05,4.26912e-05,4.26912e-05
117,28133.4,0.71197,0.41979,0.86344,0.81386,0.53208,0.62384,0.42073,0.93769,0.63294,0.97174,3.5819e-05,3.5819e-05,3.5819e-05
118,28360,0.71406,0.42131,0.86362,0.81737,0.53822,0.62559,0.42183,0.93882,0.62989,0.97306,2.89468e-05,2.89468e-05,2.89468e-05
119,28585.4,0.70822,0.4166,0.8614,0.82728,0.53215,0.62324,0.42229,0.93697,0.62785,0.97294,2.20745e-05,2.20745e-05,2.20745e-05
120,28810.7,0.71217,0.41851,0.86357,0.77212,0.55602,0.6241,0.42315,0.93978,0.62984,0.974,1.52022e-05,1.52022e-05,1.52022e-05
