epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,19984.1,0.77634,0.47721,0.89131,0.76484,0.56388,0.63444,0.41756,0.93337,0.62123,0.96884,0.000241986,0.000241986,0.000241986
88,20213.6,0.77369,0.47444,0.88875,0.73846,0.55782,0.63478,0.42458,0.93118,0.62655,0.96864,0.000235114,0.000235114,0.000235114
89,20442.7,0.76923,0.47387,0.88782,0.73521,0.55986,0.63847,0.42162,0.92886,0.61949,0.96848,0.000228242,0.000228242,0.000228242
90,20672,0.76514,0.47158,0.88908,0.79627,0.55043,0.64316,0.42239,0.92808,0.62215,0.96844,0.00022137,0.00022137,0.00022137
91,20900.5,0.76999,0.47242,0.88887,0.78981,0.55284,0.64398,0.42414,0.92829,0.6231,0.96613,0.000214497,0.000214497,0.000214497
92,21129.5,0.76423,0.47211,0.88703,0.72577,0.5903,0.63586,0.42381,0.93354,0.62249,0.96881,0.000207625,0.000207625,0.000207625
93,21358.9,0.75983,0.46336,0.88459,0.78799,0.56034,0.63523,0.42397,0.93161,0.62366,0.96791,0.000200753,0.000200753,0.000200753
94,21587.9,0.75573,0.46228,0.8831,0.78747,0.55015,0.63147,0.42125,0.93108,0.62261,0.96626,0.000193881,0.000193881,0.000193881
95,21817,0.75324,0.46043,0.88275,0.74475,0.56533,0.62885,0.42038,0.93461,0.62461,0.97047,0.000187008,0.000187008,0.000187008
96,22046.8,0.75706,0.46311,0.88254,0.75233,0.55929,0.63342,0.42436,0.93109,0.62181,0.96567,0.000180136,0.000180136,0.000180136
97,22290,0.75264,0.45713,0.88238,0.76485,0.56494,0.63536,0.42544,0.93143,0.6206,0.96884,0.000173264,0.000173264,0.000173264
98,22518.9,0.74443,0.45206,0.87906,0.7956,0.53927,0.63473,0.42598,0.93191,0.62338,0.96974,0.000166392,0.000166392,0.000166392
99,22747.8,0.74881,0.45711,0.88052,0.77012,0.54689,0.62454,0.4228,0.92777,0.62465,0.96798,0.00015952,0.00015952,0.00015952
100,22976.8,0.74588,0.45261,0.8798,0.72673,0.57123,0.64048,0.42817,0.92924,0.6225,0.96894,0.000152647,0.000152647,0.000152647
101,23205.9,0.74579,0.45221,0.87967,0.75921,0.5627,0.63269,0.43217,0.9318,0.62259,0.96744,0.000145775,0.000145775,0.000145775
102,23434.9,0.73551,0.44753,0.87716,0.7492,0.56153,0.63635,0.42563,0.92594,0.61877,0.96828,0.000138903,0.000138903,0.000138903
103,23664.4,0.73835,0.44765,0.87796,0.75916,0.55748,0.63242,0.42428,0.93076,0.6197,0.96966,0.000132031,0.000132031,0.000132031
104,23893.5,0.7444,0.44941,0.87777,0.74285,0.57014,0.63479,0.42713,0.93119,0.62267,0.96786,0.000125158,0.000125158,0.000125158
105,24122.6,0.73537,0.44678,0.87595,0.78541,0.53691,0.63591,0.42193,0.93328,0.62305,0.97013,0.000118286,0.000118286,0.000118286
106,24352.1,0.73049,0.44202,0.87418,0.74764,0.56542,0.63676,0.42564,0.93305,0.62181,0.96969,0.000111414,0.000111414,0.000111414
107,24581,0.72852,0.44073,0.87411,0.7764,0.54922,0.63933,0.42554,0.93178,0.62411,0.96902,0.000104542,0.000104542,0.000104542
108,24810.4,0.72659,0.43931,0.87363,0.77935,0.54849,0.63382,0.42386,0.93502,0.62528,0.97082,9.76692e-05,9.76692e-05,9.76692e-05
109,25039.6,0.72719,0.43645,0.87468,0.75767,0.5599,0.63371,0.42465,0.93413,0.62827,0.97123,9.0797e-05,9.0797e-05,9.0797e-05
110,25268.8,0.72813,0.43748,0.87402,0.70727,0.58189,0.6333,0.4265,0.93236,0.62409,0.97111,8.39248e-05,8.39248e-05,8.39248e-05
111,25528.4,0.73315,0.43582,0.8711,0.7221,0.57469,0.63221,0.41841,0.93685,0.6248,0.97402,7.70525e-05,7.70525e-05,7.70525e-05
112,25754.7,0.72807,0.4299,0.87028,0.70053,0.58168,0.62891,0.4212,0.93701,0.62305,0.97457,7.01802e-05,7.01802e-05,7.01802e-05
113,25981.5,0.71918,0.42667,0.86807,0.7704,0.55284,0.63193,0.41998,0.93324,0.62763,0.97143,6.3308e-05,6.3308e-05,6.3308e-05
114,26208.2,0.71972,0.42429,0.8661,0.73871,0.58128,0.63245,0.42316,0.934,0.6246,0.97261,5.64358e-05,5.64358e-05,5.64358e-05
115,26434.7,0.71755,0.4241,0.86513,0.74669,0.57371,0.63177,0.42092,0.93276,0.62785,0.9728,4.95635e-05,4.95635e-05,4.95635e-05
116,26661.3,0.71484,0.42096,0.86544,0.77272,0.54796,0.63019,0.42372,0.93697,0.62666,0.97476,4.26912e-05,4.26912e-05,4.26912e-05
117,26887.8,0.71232,0.41885,0.86283,0.73698,0.56934,0.63031,0.42485,0.93556,0.62845,0.97345,3.5819e-05,3.5819e-05,3.5819e-05
118,27113.8,0.71102,0.41888,0.8632,0.72129,0.58852,0.63248,0.4257,0.93614,0.62645,0.97315,2.89468e-05,2.89468e-05,2.89468e-05
119,27340.4,0.70687,0.4155,0.8609,0.75819,0.56701,0.62857,0.42427,0.9343,0.6265,0.97407,2.20745e-05,2.20745e-05,2.20745e-05
120,27567.1,0.71234,0.41818,0.86259,0.77245,0.55701,0.63047,0.42468,0.93571,0.62729,0.97444,1.52022e-05,1.52022e-05,1.52022e-05
